run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs
20260327T161927Z,DSL,1828,Ampol Foodary Norseman,AMP,1 Princep St,NORSEMAN,6443,WA,None,False,False,True,False,True,DSL,321.9,321.9,0.0
20260327T161927Z,DSL,1822,Walpole IGA Pioneer Store,AMP,10 Nockolds St,WALPOLE,6398,WA,Conditional,False,False,True,False,True,DSL,322.0,322.0,0.0
20260327T161927Z,DSL,2177,Dunning's KCD Fuels,DUN,520 Robinson St,KINGSFORD,6701,WA,Full,False,False,True,False,True,DSL,322.5,326.5,4.0
20260327T161927Z,DSL,1376,Maisey Fuels Rudds Gully,MSF,512 Rudds Gully Rd,NARNGULU,6532,WA,None,False,False,False,False,True,DSL,322.8,322.8,0.0
20260327T161927Z,DSL,1911,Maisey Fuels Flores Road,MSF,83 Flores Rd,WEBBERTON,6530,WA,None,False,False,False,False,True,DSL,322.8,322.8,0.0
20260327T161927Z,DSL,2295,Astron Boulder Kalgoorlie,AST,26 Davis St,BOULDER,6432,WA,None,False,False,True,False,False,DSL,322.9,327.9,5.0
20260327T161927Z,DSL,1278,BP Carnarvon,BP,1134 North West Coastal Hwy,BROWN RANGE,6701,WA,None,False,False,True,False,True,DSL,322.9,322.9,0.0
20260327T161927Z,DSL,1824,Ampol Collie,AMP,124 Throssell St,COLLIE,6225,WA,None,False,True,True,False,False,DSL,322.9,,
20260327T161927Z,DSL,1353,Dunning's Carnarvon,SHL,125 Robinson St,MORGANTOWN,6701,WA,None,False,True,True,False,False,DSL,322.9,,
20260327T161927Z,DSL,1795,BP Walpole,BP,18 Nockolds St,WALPOLE,6398,WA,None,False,True,True,False,False,DSL,322.9,,
20260327T161927Z,DSL,2264,Petro Fuels Munglinup,PFL,16 Tubada St,MUNGLINUP,6450,WA,None,False,True,True,False,False,DSL,324.5,,
20260327T161927Z,DSL,2262,Dwellingup BP,BP,48 McLarty St,DWELLINGUP,6213,WA,None,False,True,True,False,False,DSL,324.7,,
20260327T161927Z,DSL,2039,Greenbushes Roadhouse,PHX,28 Blackwood Rd,GREENBUSHES,6254,WA,None,False,False,True,False,False,DSL,324.7,324.7,0.0
20260327T161927Z,DSL,2345,Ampol Binningup,AMP,21 Coronation Dr,BINNINGUP,6233,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2188,Shell Reddy Express Boulder,REX,35 Frank St,BOULDER,6432,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2173,Shell Reddy Express Dampier,REX,47 Church Rd,DAMPIER,6713,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2190,Shell Reddy Express Esperance,REX,25 Andrew St,ESPERANCE,6450,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,1850,Ampol Fitzroy Crossing Diesel Stop,AMP,53 Emanuel Way,FITZROY CROSSING,6765,WA,None,False,False,False,False,True,DSL,324.9,329.9,5.0
20260327T161927Z,DSL,2089,BP Fitzroy Crossing,BP,Lot 315 Great Northern Hwy,FITZROY CROSSING,6765,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2330,Shell Gidgegannup,SHL,2095 Toodyay Rd,GIDGEGANNUP,6083,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2326,IOR Kununurra,IOR,Lots 4-5 Stockman Rd,KUNUNURRA,6743,WA,None,False,False,True,False,True,DSL,324.9,330.3,5.4
20260327T161927Z,DSL,2167,Shell Reddy Express Kununurra Roadhouse,REX,17 Poinciana St,KUNUNURRA,6743,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2153,Shell Reddy Express Meekatharra Roadhouse,REX,Lot 821 Main St,MEEKATHARRA,6642,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,1760,Ampol Newman Diesel Stop,AMP,131 Welsh Dr,NEWMAN,6753,WA,None,False,False,False,False,True,DSL,324.9,324.9,0.0
20260327T161927Z,DSL,2156,Shell Reddy Express Port Hedland,REX,Lot 2065 Wilson St,PORT HEDLAND,6721,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,1835,OTR Roleystone,CAL,770 Brookton Hwy,ROLEYSTONE,6111,WA,None,False,False,True,False,True,DSL,324.9,327.9,3.0
20260327T161927Z,DSL,2170,Shell Reddy Express Karratha Travel & Truck,REX,6 Madigan Rd,STOVE HILL,6714,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2160,Shell Reddy Express South Hedland Roadhouse,REX,Lot 5553 Great Northern Hwy,WEDGEFIELD,6721,WA,None,False,True,True,False,False,DSL,324.9,,
20260327T161927Z,DSL,2349,Manypeaks Store,BP,43738 South Coast Hwy,MANYPEAKS,6328,WA,None,False,True,True,False,False,DSL,325.0,,
20260327T161927Z,DSL,2282,Youngs Siding General Store,BP,19 Station St,YOUNGS SIDING,6330,WA,None,False,True,True,False,False,DSL,325.5,,
20260327T161927Z,DSL,1843,Refuel Australia - Dalwallinu,AMP,2 Clinch Rd,DALWALLINU,6609,WA,None,False,False,False,False,True,DSL,325.8,325.8,0.0
20260327T161927Z,DSL,784,Exmouth Fuel Supplies,IND,2 Huston St,EXMOUTH,6707,WA,Full,False,True,True,False,False,DSL,325.8,,
20260327T161927Z,DSL,1847,Refuel Australia - Port Hedland,AMP,Lot 3 Great Northern Hwy,PORT HEDLAND,6721,WA,None,False,False,True,False,True,DSL,325.8,325.8,0.0
20260327T161927Z,DSL,1344,BP Derby Depot (Recharge Petroleum),BP,19 Rodgers St,DERBY,6728,WA,None,False,False,False,False,True,DSL,325.9,329.9,4.0
20260327T161927Z,DSL,1769,WA Fuel Karratha,WAF,1031 Mardie Rd,KARRATHA INDUSTRIAL ESTATE,6714,WA,None,False,False,False,False,True,DSL,325.9,325.9,0.0
20260327T161927Z,DSL,984,Bakers Food and Fuel,LIB,46458 South Coast Hwy,KING RIVER,6330,WA,Conditional,False,True,True,False,False,DSL,326.0,,
20260327T161927Z,DSL,838,Dunning's Newman,SHL,21 Willis St,NEWMAN,6753,WA,None,False,False,True,False,True,DSL,326.5,333.5,7.0
20260327T161927Z,DSL,1869,Refuel Carnarvon Truck Stop,AMP,1014 North West Coastal Hwy,BROWN RANGE,6701,WA,None,False,False,False,False,True,DSL,326.8,326.8,0.0
20260327T161927Z,DSL,1841,Refuel Australia - Carnarvon,AMP,40 Harbour Rd,GREYS PLAIN,6701,WA,None,False,False,False,False,True,DSL,326.8,326.8,0.0
20260327T161927Z,DSL,1411,BP Derby,BP,138 Loch St,DERBY,6728,WA,None,False,False,True,False,False,DSL,328.9,332.9,4.0
20260327T161927Z,DSL,2271,Derby Fuels,SHL,46 Clarendon St,DERBY,6728,WA,None,False,False,True,False,True,DSL,329.5,329.5,0.0
20260327T161927Z,DSL,2055,BP Wubin,BP,80-82 Great Northern Hwy,WUBIN,6612,WA,None,False,True,True,False,False,DSL,329.5,,
20260327T161927Z,DSL,2212,Bodallin Roadhouse,PER,57 Corboy St,BODALLIN,6424,WA,None,False,False,False,False,True,DSL,329.9,325.9,-4.0
20260327T161927Z,DSL,2161,Shell Reddy Express Broome,REX,19 Napier Tce,BROOME,6725,WA,None,False,True,True,False,False,DSL,329.9,,
20260327T161927Z,DSL,1963,GD's Brunswick Roadhouse,AMP,94 Ommaney Rd,BRUNSWICK,6224,WA,Conditional,False,True,True,False,False,DSL,329.9,,
20260327T161927Z,DSL,2313,Perrys Esperance,PER,15 Hill St,CHADWICK,6450,WA,None,False,False,False,False,True,DSL,329.9,325.9,-4.0
20260327T161927Z,DSL,610,Cheynes Beach Caravan Park,IND,12 Bald Island Rd,CHEYNES,6328,WA,Conditional,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T161927Z,DSL,1740,One Stop Roadhouse Donnybrook,IND,51 South Western Hwy,DONNYBROOK,6239,WA,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T161927Z,DSL,2163,Shell Reddy Express Fitzroy Crossing Roadhouse,REX,87 Great Northern Hwy,FITZROY CROSSING,6765,WA,None,False,True,True,False,False,DSL,329.9,,
20260327T161927Z,DSL,2311,FDWA Carnarvon OPT,IND,59 Hudson St,GREYS PLAIN,6701,WA,None,False,False,False,False,True,DSL,329.9,329.9,0.0
20260327T161927Z,DSL,2269,Hi-Way Sales & Service 1982,WAF,154 Albany Hwy,KOJONUP,6395,WA,Conditional,False,False,True,False,False,DSL,329.9,339.9,10.0
20260327T161927Z,DSL,2346,OMG Metro Maddington,OMM,134 Westfield St,MADDINGTON,6109,WA,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T161927Z,DSL,2347,OMG Metro Ocean Reef,OMM,82 Marina Bvd,OCEAN REEF,6027,WA,None,False,True,True,False,False,DSL,329.9,,
20260327T161927Z,DSL,616,53 Mile Roadhouse,UTD,31 South Western Hwy,PINJARRA,6208,WA,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T161927Z,DSL,1780,Elleker General Store,PUM,1309 Lower Denmark Rd,ELLEKER,6330,WA,None,False,True,True,False,False,DSL,330.8,,
20260327T161927Z,DSL,1842,Refuel Australia - DMW Supplies,AMP,39 Moreton Tce,DONGARA,6525,WA,None,False,False,True,False,True,DSL,331.8,331.8,0.0
20260327T161927Z,DSL,1319,FDWA Cunderdin,IND,67 Lundy Ave,CUNDERDIN,6407,WA,None,False,False,False,False,True,DSL,332.0,332.0,0.0
20260327T161927Z,DSL,778,BP Norseman,BP,Lot 2 Eyre Hwy,NORSEMAN,6443,WA,None,False,False,True,False,True,DSL,335.1,335.1,0.0
20260327T161927Z,DSL,1746,Refuel Australia - Meekatharra,AMP,81 Oliver St,MEEKATHARRA,6642,WA,None,False,False,False,False,True,DSL,335.8,335.8,0.0
20260327T161927Z,DSL,1414,Smart Mart Newman,SHL,Lot 1 Newman Dr,NEWMAN,6753,WA,None,False,True,True,False,False,DSL,335.9,,
20260327T161927Z,DSL,1968,Moonyoonooka Store,AMP,753 Geraldton-Mt Magnet Rd,MOONYOONOOKA,6532,WA,Full,False,True,True,False,False,DSL,337.0,,
20260327T161927Z,DSL,771,Balingup Liquor & General Store,IND,12 Bridgetown Rd,BALINGUP,6253,WA,None,False,False,True,False,False,DSL,,,
20260327T161927Z,DSL,1176,Harbour Rd Truckstop,BP,213 Harbour Rd,CHADWICK,6450,WA,None,False,False,False,False,True,DSL,,,
20260327T161927Z,DSL,2309,WFG Shell Esperance OPT,SHL,209 Harbour Rd (entrance via Fairfield St),CHADWICK,6450,WA,None,False,False,False,False,True,DSL,,,
20260327T161927Z,DSL,2082,Ampol Foodary Exmouth,AMP,77 Maidstone Cr,EXMOUTH,6707,WA,None,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,1366,Ampol Foodary Gelorup,AMP,39 Bussell Hwy,GELORUP,6230,WA,None,False,False,True,False,True,DSL,,,
20260327T161927Z,DSL,1076,Geographe IGA,LIB,328 Marine Tce,GEOGRAPHE,6280,WA,Conditional,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,1627,Ampol Foodary Gosnells North,AMP,2100 Albany Hwy,GOSNELLS,6110,WA,None,False,False,True,False,True,DSL,,,
20260327T161927Z,DSL,1327,Hills Emporio,IND,1615 Canning Rd,KARRAGULLEN,6111,WA,None,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,2171,Shell Reddy Express Karratha,REX,13 Searipple Rd,KARRATHA,6714,WA,None,False,False,True,False,True,DSL,,,
20260327T161927Z,DSL,1744,Ampol Foodary Kewdale,AMP,2 Fenton St,KEWDALE,6105,WA,None,False,False,True,False,True,DSL,,,
20260327T161927Z,DSL,1809,Ampol Foodary Carnarvon,AMP,595 Robinson St,KINGSFORD,6701,WA,None,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,1365,Shell Geraldton Truckstop,SHL,102 Deepdale Rd,MERU,6530,WA,None,False,False,False,False,True,DSL,,,
20260327T161927Z,DSL,1101,Mt Barker Fuel Services,IND,48 Lowood Rd,MOUNT BARKER,6324,WA,None,False,False,False,False,True,DSL,,,
20260327T161927Z,DSL,1403,Yarrumba Service Station,LIB,21 Jose St,MULLEWA,6630,WA,Conditional,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,1948,Condello's Liquor Waterloo,PHX,14755 South Western Hwy,PICTON EAST,6229,WA,None,False,False,True,False,False,DSL,,,
20260327T161927Z,DSL,2336,S-Bend Caravan Park,LIB,27 Company Rd,SOUTH GREENOUGH,6528,WA,None,False,True,True,False,False,DSL,,,
20260327T161927Z,DSL,992,Walkaway General Store,IND,1 Evans Rd,WALKAWAY,6528,WA,Conditional,False,False,True,False,False,DSL,,,
20260327T161927Z,DSL,369,De Rosa's Highway Motors,IND,8222 South Western Hwy,WAROONA,6215,WA,Conditional,False,False,True,False,False,DSL,,,
20260327T161927Z,DSL,1802,Ampol Albany Diesel Stop,AMP,634 Menang Dr,WILLYUNG,6330,WA,None,False,False,True,False,True,DSL,,,
